,Номенклатура,КлассТовара
380,064150bc-3ac7-11df-b74e-001517c526f1,Наименее продаваемый
381,065bccb9-eae3-11df-903b-001517c526f0,Наименее продаваемый
382,067349c3-8d70-11e0-b2c3-00155d030b07,Наименее продаваемый
383,067349c4-8d70-11e0-b2c3-00155d030b07,Наименее продаваемый
384,067349c5-8d70-11e0-b2c3-00155d030b07,Наименее продаваемый
385,067349c8-8d70-11e0-b2c3-00155d030b07,Наименее продаваемый
386,067349c9-8d70-11e0-b2c3-00155d030b07,Наименее продаваемый
387,067349ca-8d70-11e0-b2c3-00155d030b07,Средне продаваемый
388,067349cb-8d70-11e0-b2c3-00155d030b07,Средне продаваемый
389,0677fe70-83fd-11df-8011-001517c526f0,Наименее продаваемый
390,0677fe71-83fd-11df-8011-001517c526f0,Наименее продаваемый
391,0677fe73-83fd-11df-8011-001517c526f0,Средне продаваемый
392,06959c28-fb87-11e0-9986-001517c526f0,Средне продаваемый
393,069a0a03-4e2a-11dd-a76c-00151716f9f5,Средне продаваемый
394,06a42be1-fff7-11de-9cf0-00151716f9f5,Наименее продаваемый
395,06a42be5-fff7-11de-9cf0-00151716f9f5,Средне продаваемый
396,06b461fb-d63f-11da-b3a6-0002b3552d75,Средне продаваемый
397,06b9bf91-77fb-11de-b404-00151716f9f5,Средне продаваемый
398,06b9bf93-77fb-11de-b404-00151716f9f5,Средне продаваемый
399,06ce69c0-5924-11e1-b451-001517c526f0,Средне продаваемый
400,06ce69c1-5924-11e1-b451-001517c526f0,Средне продаваемый
401,06ce69c2-5924-11e1-b451-001517c526f0,Средне продаваемый
402,06e81cf3-cb71-11df-9d46-001517c526f0,Средне продаваемый
403,06ea21d4-f09a-11e0-b43b-001517c526f0,Средне продаваемый
404,06f0f192-e7a3-11df-bc4a-001517c526f0,Наиболее продаваемый
405,06f0f193-e7a3-11df-bc4a-001517c526f0,Средне продаваемый
406,06f0f194-e7a3-11df-bc4a-001517c526f0,Средне продаваемый
407,06f8d306-2cdb-11e0-86c7-001517c526f0,Наименее продаваемый
408,0712a3f9-35e2-11dd-9fd2-00151716f9f5,Средне продаваемый
409,0712a3fd-35e2-11dd-9fd2-00151716f9f5,Наименее продаваемый
410,0719262b-cdd6-11e0-9fec-001517c526f0,Средне продаваемый
411,0719262c-cdd6-11e0-9fec-001517c526f0,Средне продаваемый
412,0719c93e-5e9f-11dd-aa7b-00151716f9f5,Средне продаваемый
413,071b6529-aa66-11df-851e-001517c526f0,Средне продаваемый
414,071db540-4379-11df-bf99-001517c526f1,Средне продаваемый
415,07274dee-b329-11e0-b1ec-00155d030b07,Средне продаваемый
416,0731d7e9-7874-11dc-b584-00001a1933df,Наименее продаваемый
417,0737d674-705c-11e0-87f0-001517c526f0,Средне продаваемый
418,0737d675-705c-11e0-87f0-001517c526f0,Средне продаваемый
419,0737d676-705c-11e0-87f0-001517c526f0,Средне продаваемый
420,0737d677-705c-11e0-87f0-001517c526f0,Средне продаваемый
421,0737d679-705c-11e0-87f0-001517c526f0,Средне продаваемый
422,0737d67a-705c-11e0-87f0-001517c526f0,Средне продаваемый
423,0737d67b-705c-11e0-87f0-001517c526f0,Средне продаваемый
424,07437547-fd2b-11e0-8b06-001517c526f0,Средне продаваемый
425,07437548-fd2b-11e0-8b06-001517c526f0,Средне продаваемый
426,07437549-fd2b-11e0-8b06-001517c526f0,Средне продаваемый
427,0743754a-fd2b-11e0-8b06-001517c526f0,Средне продаваемый
428,0743754b-fd2b-11e0-8b06-001517c526f0,Средне продаваемый
429,0743754c-fd2b-11e0-8b06-001517c526f0,Средне продаваемый
430,0743754d-fd2b-11e0-8b06-001517c526f0,Средне продаваемый
431,0743754e-fd2b-11e0-8b06-001517c526f0,Средне продаваемый
432,07437550-fd2b-11e0-8b06-001517c526f0,Средне продаваемый
433,07437551-fd2b-11e0-8b06-001517c526f0,Средне продаваемый
434,07437552-fd2b-11e0-8b06-001517c526f0,Средне продаваемый
435,07437553-fd2b-11e0-8b06-001517c526f0,Средне продаваемый
436,07437554-fd2b-11e0-8b06-001517c526f0,Средне продаваемый
437,07437555-fd2b-11e0-8b06-001517c526f0,Средне продаваемый
438,07437556-fd2b-11e0-8b06-001517c526f0,Средне продаваемый
439,07437557-fd2b-11e0-8b06-001517c526f0,Средне продаваемый
440,07437558-fd2b-11e0-8b06-001517c526f0,Средне продаваемый
441,07437559-fd2b-11e0-8b06-001517c526f0,Средне продаваемый
442,0743755a-fd2b-11e0-8b06-001517c526f0,Средне продаваемый
443,0748f754-08d8-11e0-8eb0-001517c526f0,Средне продаваемый
444,0748f755-08d8-11e0-8eb0-001517c526f0,Наименее продаваемый
445,0748f756-08d8-11e0-8eb0-001517c526f0,Наиболее продаваемый
446,07496970-b9fd-11de-bd70-00151716f9f5,Наименее продаваемый
447,07496972-b9fd-11de-bd70-00151716f9f5,Средне продаваемый
448,07496973-b9fd-11de-bd70-00151716f9f5,Средне продаваемый
449,07496974-b9fd-11de-bd70-00151716f9f5,Средне продаваемый
450,07496975-b9fd-11de-bd70-00151716f9f5,Средне продаваемый
451,07496976-b9fd-11de-bd70-00151716f9f5,Наименее продаваемый
452,074a30f5-d9f2-11e0-8b8b-001517c526f0,Средне продаваемый
453,076540a3-33f3-11e0-93a6-001517c526f0,Средне продаваемый
454,076540a4-33f3-11e0-93a6-001517c526f0,Средне продаваемый
455,076aed09-d3d2-11de-87fb-00151716f9f5,Наименее продаваемый
456,077a3262-3ad9-11df-b74e-001517c526f1,Наиболее продаваемый
457,077a3264-3ad9-11df-b74e-001517c526f1,Наиболее продаваемый
458,077a3265-3ad9-11df-b74e-001517c526f1,Средне продаваемый
459,077a3267-3ad9-11df-b74e-001517c526f1,Наиболее продаваемый
460,077a3268-3ad9-11df-b74e-001517c526f1,Наиболее продаваемый
461,077a326a-3ad9-11df-b74e-001517c526f1,Средне продаваемый
462,077a326d-3ad9-11df-b74e-001517c526f1,Средне продаваемый
463,077a326e-3ad9-11df-b74e-001517c526f1,Средне продаваемый
464,077a3270-3ad9-11df-b74e-001517c526f1,Средне продаваемый
465,077a3271-3ad9-11df-b74e-001517c526f1,Средне продаваемый
466,077a3276-3ad9-11df-b74e-001517c526f1,Средне продаваемый
467,077a327a-3ad9-11df-b74e-001517c526f1,Наименее продаваемый
468,077a327c-3ad9-11df-b74e-001517c526f1,Средне продаваемый
469,077a327e-3ad9-11df-b74e-001517c526f1,Средне продаваемый
470,077a3285-3ad9-11df-b74e-001517c526f1,Средне продаваемый
471,077a328d-3ad9-11df-b74e-001517c526f1,Наименее продаваемый
472,077a328e-3ad9-11df-b74e-001517c526f1,Средне продаваемый
473,077ca6b0-e6f2-11dd-9cdd-00151716f9f5,Наименее продаваемый
474,077ca6b1-e6f2-11dd-9cdd-00151716f9f5,Наименее продаваемый
475,077e0644-70c0-11dc-a590-00151716f9f5,Наименее продаваемый
476,077e0645-70c0-11dc-a590-00151716f9f5,Средне продаваемый
477,077e0646-70c0-11dc-a590-00151716f9f5,Средне продаваемый
478,077e064b-70c0-11dc-a590-00151716f9f5,Средне продаваемый
479,077e064c-70c0-11dc-a590-00151716f9f5,Средне продаваемый
480,077e064f-70c0-11dc-a590-00151716f9f5,Наиболее продаваемый
481,077e0650-70c0-11dc-a590-00151716f9f5,Наиболее продаваемый
482,077e0654-70c0-11dc-a590-00151716f9f5,Наименее продаваемый
483,077e0656-70c0-11dc-a590-00151716f9f5,Наиболее продаваемый
484,077e0658-70c0-11dc-a590-00151716f9f5,Наиболее продаваемый
485,077e065a-70c0-11dc-a590-00151716f9f5,Наиболее продаваемый
486,0780244e-7b78-11e0-b714-001517c526f0,Наименее продаваемый
487,078b0680-4824-11df-bc79-001517c526f1,Наименее продаваемый
488,078dea09-faca-11e0-ba5e-001517c526f0,Средне продаваемый
489,0796ee88-06c9-11de-9ac1-00151716f9f5,Средне продаваемый
490,079d25f5-4c39-11df-9557-001517c526f1,Средне продаваемый
491,07a34d41-6f90-11db-9d41-00001a1933df,Средне продаваемый
492,07aa8e5a-173c-11e1-83e0-001517c526f0,Средне продаваемый
493,07af6a7c-6815-11e1-96b8-001517c526f0,Средне продаваемый
494,07f959d3-977c-11de-8bef-00151716f9f5,Средне продаваемый
495,08056afb-44af-11e1-885a-001517c526f0,Средне продаваемый
496,08056aff-44af-11e1-885a-001517c526f0,Средне продаваемый
497,0810c1ca-be5e-11e0-953c-00155d030b07,Средне продаваемый
498,0812d6a6-c872-11e0-b216-001517c526f0,Средне продаваемый
499,0812d6aa-c872-11e0-b216-001517c526f0,Наименее продаваемый
500,0812d6ac-c872-11e0-b216-001517c526f0,Наименее продаваемый
501,0812d6ad-c872-11e0-b216-001517c526f0,Наименее продаваемый
502,0812d6ae-c872-11e0-b216-001517c526f0,Наименее продаваемый
503,0812d6af-c872-11e0-b216-001517c526f0,Наименее продаваемый
504,0812d6b3-c872-11e0-b216-001517c526f0,Наименее продаваемый
505,0812d6bb-c872-11e0-b216-001517c526f0,Наименее продаваемый
506,0812d6bc-c872-11e0-b216-001517c526f0,Наименее продаваемый
507,0819a92b-9891-11e0-9e88-00155d030b07,Средне продаваемый
508,0819a92c-9891-11e0-9e88-00155d030b07,Средне продаваемый
509,0819a92d-9891-11e0-9e88-00155d030b07,Средне продаваемый
510,0819a92e-9891-11e0-9e88-00155d030b07,Средне продаваемый
511,0819a92f-9891-11e0-9e88-00155d030b07,Средне продаваемый
512,0819a930-9891-11e0-9e88-00155d030b07,Средне продаваемый
513,0819a931-9891-11e0-9e88-00155d030b07,Средне продаваемый
514,0819a932-9891-11e0-9e88-00155d030b07,Средне продаваемый
515,0819a933-9891-11e0-9e88-00155d030b07,Средне продаваемый
516,0819a934-9891-11e0-9e88-00155d030b07,Средне продаваемый
517,0819a935-9891-11e0-9e88-00155d030b07,Средне продаваемый
518,0819a936-9891-11e0-9e88-00155d030b07,Средне продаваемый
519,0819a937-9891-11e0-9e88-00155d030b07,Средне продаваемый
520,0819a938-9891-11e0-9e88-00155d030b07,Средне продаваемый
521,0819a939-9891-11e0-9e88-00155d030b07,Средне продаваемый
522,0819a93a-9891-11e0-9e88-00155d030b07,Средне продаваемый
523,0819a93b-9891-11e0-9e88-00155d030b07,Средне продаваемый
524,0819a93c-9891-11e0-9e88-00155d030b07,Средне продаваемый
525,0819a93d-9891-11e0-9e88-00155d030b07,Средне продаваемый
526,0819a93e-9891-11e0-9e88-00155d030b07,Средне продаваемый
527,0819a93f-9891-11e0-9e88-00155d030b07,Средне продаваемый
528,0819a940-9891-11e0-9e88-00155d030b07,Средне продаваемый
529,0819a941-9891-11e0-9e88-00155d030b07,Наименее продаваемый
530,0819a942-9891-11e0-9e88-00155d030b07,Средне продаваемый
531,0819a943-9891-11e0-9e88-00155d030b07,Наименее продаваемый
532,0819a944-9891-11e0-9e88-00155d030b07,Наименее продаваемый
533,0819a949-9891-11e0-9e88-00155d030b07,Средне продаваемый
534,0819a94a-9891-11e0-9e88-00155d030b07,Средне продаваемый
535,0819a94b-9891-11e0-9e88-00155d030b07,Средне продаваемый
536,0819a94c-9891-11e0-9e88-00155d030b07,Средне продаваемый
537,0819a94d-9891-11e0-9e88-00155d030b07,Средне продаваемый
538,083da24a-6c9a-11e1-a6f8-001517c526f0,Средне продаваемый
539,083da24b-6c9a-11e1-a6f8-001517c526f0,Наименее продаваемый
540,08459a33-8293-11df-ab10-001517c526f0,Средне продаваемый
541,08461f86-1eaa-11e0-90cc-001517c526f0,Средне продаваемый
542,084f6c52-14dd-11e1-83f5-001517c526f0,Средне продаваемый
543,084fc86f-fe4d-11de-b2fc-00151716f9f5,Средне продаваемый
544,084fc870-fe4d-11de-b2fc-00151716f9f5,Наименее продаваемый
545,084fc873-fe4d-11de-b2fc-00151716f9f5,Наименее продаваемый
546,084fc874-fe4d-11de-b2fc-00151716f9f5,Наименее продаваемый
547,084fc875-fe4d-11de-b2fc-00151716f9f5,Наименее продаваемый
548,084fc878-fe4d-11de-b2fc-00151716f9f5,Средне продаваемый
549,084fc879-fe4d-11de-b2fc-00151716f9f5,Средне продаваемый
550,085d2b54-4276-11e1-885a-001517c526f0,Средне продаваемый
551,08627f05-a40e-11de-8bef-00151716f9f5,Наименее продаваемый
552,08641b03-2bb7-11dd-9764-00151716f9f5,Наименее продаваемый
553,08754baf-a43e-11df-8463-001517c526f0,Средне продаваемый
554,08811790-d120-11db-994b-00173147c81e,Наиболее продаваемый
555,0881fe1e-1ef2-11e1-89c5-001517c526f0,Наименее продаваемый
556,08847ec4-5fe7-11e0-b05b-001517c526f0,Средне продаваемый
557,0890c27f-5f62-11e1-97f8-001517c526f0,Средне продаваемый
558,0890c280-5f62-11e1-97f8-001517c526f0,Средне продаваемый
559,0890c281-5f62-11e1-97f8-001517c526f0,Средне продаваемый
560,0890c282-5f62-11e1-97f8-001517c526f0,Средне продаваемый
561,0890c283-5f62-11e1-97f8-001517c526f0,Средне продаваемый
562,0890c284-5f62-11e1-97f8-001517c526f0,Средне продаваемый
563,0890c285-5f62-11e1-97f8-001517c526f0,Средне продаваемый
564,0890c286-5f62-11e1-97f8-001517c526f0,Средне продаваемый
565,0890c287-5f62-11e1-97f8-001517c526f0,Средне продаваемый
566,0890c288-5f62-11e1-97f8-001517c526f0,Средне продаваемый
567,0890c289-5f62-11e1-97f8-001517c526f0,Средне продаваемый
568,0890c28a-5f62-11e1-97f8-001517c526f0,Средне продаваемый
569,0890c28b-5f62-11e1-97f8-001517c526f0,Наименее продаваемый
570,089332b3-7f40-11e0-b974-00155d030b03,Средне продаваемый
571,08a7fb01-23e8-11de-af27-00151716f9f5,Наименее продаваемый
572,08a7fb06-23e8-11de-af27-00151716f9f5,Наиболее продаваемый
573,08a7fb1d-23e8-11de-af27-00151716f9f5,Наименее продаваемый
574,08b4ced2-0c43-11df-a185-00151716f9f5,Наименее продаваемый
